team,player,pos,value [m],xP [k],xV [k],xP_gebyr [k],program,round,game
RVA,A. Garcia,M,5.2,53.1,10.1,0.6,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,U. Lopez,M,4.1,23.3,5.7,-17.8,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,S. Comesana,M,3.1,17.2,5.5,-14.3,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,P. Ciss,M,3.1,24.6,8.0,-6.2,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,O. Valentin,M,2.5,17.4,6.9,-8.0,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,D. Mendez,M,2.0,-5.0,-2.5,-24.7,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,P. Munoz,M,2.0,-5.0,-2.6,-24.6,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,M. Suarez,M,2.0,-4.7,-2.4,-24.2,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,J. Pozo,M,2.0,-2.3,-1.2,-21.9,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,R. de Tomas,A,6.0,38.0,6.4,-21.8,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,I. Palazon,A,5.5,43.2,7.9,-11.4,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,S. Camello,A,4.6,45.1,9.8,-0.8,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,O. Trejo,A,3.7,25.6,7.0,-10.9,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,R. Falcao,A,3.5,22.3,6.3,-12.9,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,S. Sánchez,A,2.5,3.2,1.3,-21.6,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,A. Martin,A,2.0,-0.3,-0.1,-20.6,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RVA,A. Bangoura,A,2.0,-5.0,-2.6,-24.6,"GW1[h]BIL, GW2[a]CDV, GW3[h]GIR, GW4[a]VAL, GW5[h]ATM, ",12,LL
RMA,T. Courtois,G,6.7,59.0,8.8,-7.9,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,A. Lunin,G,5.6,-4.8,-0.9,-60.8,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,L. Lopez,G,4.5,-5.0,-1.1,-49.6,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,L. Canizares Conchello,G,4.5,-5.0,-1.1,-49.6,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,E. Militão,F,5.9,17.7,3.0,-41.5,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,D. Alaba,F,5.8,1.3,0.2,-57.0,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,A. Rüdiger,F,5.5,16.8,3.1,-38.2,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,D. Carvajal,F,4.3,15.0,3.5,-28.0,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,F. Mendy,F,4.2,-1.2,-0.3,-43.0,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,N. Fernandez,F,3.8,10.3,2.7,-28.0,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,A. Odriozola,F,3.0,-3.6,-1.2,-33.6,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,V. Tobias,F,2.5,-5.0,-2.0,-29.6,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,J. Vallejo,F,2.5,-5.0,-2.0,-29.6,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,F. Valverde,M,7.4,18.5,2.5,-56.0,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,L. Modric,M,6.4,8.4,1.3,-56.1,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,T. Kroos,M,5.3,8.8,1.7,-44.4,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,A. Tchouameni,M,4.6,12.4,2.7,-33.8,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,L. Vazquez,M,4.5,4.4,1.0,-41.1,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,E. Camavinga,M,3.9,3.6,0.9,-34.9,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,D. Ceballos,M,3.2,13.1,4.0,-19.3,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,S. Arribas Calvo,M,2.5,-5.0,-2.0,-30.2,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,M. Martin,M,2.5,-5.0,-2.0,-29.9,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,K. Benzema,A,11.2,68.8,6.1,-43.3,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,V. Junior,A,9.4,43.9,4.7,-50.4,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,Rodrygo,A,7.9,27.0,3.4,-51.8,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,M. Asensio,A,6.3,26.2,4.2,-36.4,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,E. Hazard,A,4.5,-4.2,-1.0,-48.8,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,M. Diaz Mejia,A,3.0,1.1,0.4,-28.5,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,A. Rodriguez,A,2.8,-5.0,-1.8,-32.7,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RMA,I. Bravo,A,2.5,-5.0,-2.0,-29.6,"GW1[a]BET, GW2[h]ESP, GW3[a]FCB, GW4[h]VLL, GW5[h]VIL, ",12,LL
RSO,A. Remiro,G,5.7,80.3,14.2,23.6,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,A. Zubiaurre,G,4.5,-5.0,-1.1,-49.6,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,U. Marrero,G,4.0,-5.0,-1.3,-44.6,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,E. Arana Aizpurua,G,4.0,-5.0,-1.3,-44.6,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,A. Elustondo,F,4.0,10.7,2.7,-29.0,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,I. Zubeldia,F,3.9,51.1,13.0,11.8,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,R. Le Normand,F,3.9,51.5,13.2,12.4,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,A. Gorosabel,F,3.5,22.0,6.2,-13.3,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,D. Rico,F,3.4,43.0,12.6,9.0,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,A. Munoz,F,2.9,12.6,4.3,-16.9,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,A. Sola,F,2.5,18.9,7.6,-6.1,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,J. Pacheco,F,2.5,-1.3,-0.5,-25.8,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,U. González,F,2.0,-5.0,-2.6,-24.6,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,B. Mendez,M,7.0,58.7,8.4,-11.1,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,M. Merino,M,5.7,48.9,8.6,-7.8,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,D. Silva,M,4.5,7.9,1.8,-37.1,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,M. Zubimendi,M,3.6,29.9,8.2,-6.3,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,A. Illarramendi,M,2.7,22.3,8.1,-5.1,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,A. Guevara,M,2.5,-0.4,-0.2,-25.4,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,R. Navarro,M,2.2,23.7,10.8,1.7,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,P. Marín,M,2.1,9.4,4.4,-11.9,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,J. Olasagasti,M,2.0,-5.0,-2.5,-25.2,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,B. Turrientes,M,2.0,-2.2,-1.1,-21.8,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,M. Merquelanz,M,2.0,-5.0,-2.6,-24.6,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,J. Magunazelaia,M,2.0,-5.0,-2.6,-24.6,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,A. Sørloth,A,6.9,108.7,15.8,39.7,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,M. Oyarzabal,A,6.6,67.3,10.3,1.8,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,T. Kubo,A,5.6,54.5,9.8,-1.4,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,U. Sadiq,A,5.0,-1.8,-0.4,-51.3,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,M. Cho,A,3.0,1.1,0.4,-29.0,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,C. Fernandez Luna,A,3.0,21.4,7.1,-8.5,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,A. Barrenetxea,A,2.7,27.9,10.3,0.7,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,A. Martin,A,2.6,6.2,2.4,-19.7,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
RSO,N. Djouahra,A,2.5,-5.0,-2.0,-29.6,"GW1[h]CCF, GW2[a]MCA, GW3[h]ELC, GW4[a]VIL, GW5[h]GET, ",12,LL
SEV,Y. Bounou,G,5.5,43.0,7.8,-12.0,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,M. Dmitrovic,G,4.5,-4.4,-1.0,-48.9,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,A. Flores,G,4.0,-5.0,-1.3,-44.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,M. Arbol,G,4.0,-5.0,-1.3,-44.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,M. Acuna,F,4.1,28.0,6.9,-12.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,A. Telles,F,3.5,19.9,5.8,-14.7,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,T. Nianzou Kouassi,F,3.3,26.6,8.2,-6.0,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,M. Teixeira,F,3.0,-5.0,-1.7,-34.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,L. Bade,F,2.8,1.2,0.4,-26.7,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,J. Navas,F,2.7,25.3,9.3,-2.0,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,K. Rekik,F,2.6,-1.1,-0.4,-27.5,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,G. Montiel,F,2.6,10.1,3.9,-15.5,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,D. Hormigo,F,2.0,-5.0,-2.6,-24.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,O. Torres,M,4.8,15.8,3.3,-31.8,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,A. Gomez,M,3.5,1.5,0.4,-33.5,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,I. Rakitic,M,3.4,18.3,5.4,-15.7,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,N. Gudelj,M,3.3,8.9,2.7,-23.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,B. Gil,M,3.1,23.3,7.4,-8.0,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,P. Gueye,M,2.6,15.3,5.9,-10.9,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,J. Moreno,M,2.6,6.6,2.5,-19.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,P. Ortiz,M,2.5,-5.0,-2.0,-29.7,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,F. Reges,M,2.1,2.5,1.2,-18.2,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,L. Dasilva,M,2.0,-5.0,-2.5,-24.9,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,Q. Nacho,M,2.0,-5.0,-2.6,-24.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,M. Bueno,M,2.0,-5.0,-2.6,-24.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,R. Mir,A,4.8,10.2,2.1,-37.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,Y. En-Nesyri,A,4.2,41.9,9.9,-0.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,L. Ocampos,A,4.1,15.9,3.9,-25.0,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,E. Lamela,A,4.0,16.1,4.0,-24.3,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,J. Corona,A,3.5,-4.8,-1.4,-39.3,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,J. Saez,A,2.9,24.3,8.4,-4.7,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
SEV,C. Alvarez,A,2.5,-5.0,-2.0,-29.6,"GW1[a]ATM, GW2[h]ALM, GW3[a]GET, GW4[a]CCF, GW5[h]CDV, ",12,LL
VAL,G. Mamardashvili,G,4.8,31.7,6.7,-15.8,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,J. Domenech,G,4.0,-5.0,-1.3,-44.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,C. Rivero,G,3.5,-5.0,-1.4,-39.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,I. Herrerin,G,3.5,-5.0,-1.4,-39.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,E. Bernad,G,3.0,-5.0,-1.7,-34.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,J. Luis Gaya,F,3.5,2.2,0.6,-33.2,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,M. Diakhaby,F,3.5,8.5,2.5,-26.1,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,T. Correia,F,3.5,4.2,1.2,-30.4,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,H. Guillamon,F,3.5,8.1,2.3,-26.5,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,G. Paulista,F,2.9,-2.2,-0.8,-31.5,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,E. Cömert,F,2.9,9.7,3.3,-19.4,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,A. Latorre,F,2.5,9.5,3.8,-15.5,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,D. Foulquier,F,2.5,5.1,2.1,-19.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,C. Özkacar,F,2.0,2.3,1.2,-17.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,J. Vazquez,F,2.0,1.2,0.6,-18.7,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,R. Iranzo,F,2.0,-5.0,-2.5,-24.8,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,C. Mosquera,F,1.9,-4.9,-2.5,-24.4,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,J. Kluivert,M,4.6,12.9,2.8,-32.8,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,A. Almeida,M,4.4,7.5,1.7,-37.0,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,S. Castillejo,M,4.1,12.2,3.0,-28.7,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,N. Gonzalez,M,3.0,-3.1,-1.0,-32.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,I. Moriba,M,2.5,6.4,2.6,-18.5,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,Y. Musah,M,2.4,6.8,2.8,-17.3,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,J. Guerra Moreno,M,2.0,-5.0,-2.5,-24.8,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,T. Ribeiro,M,2.0,-5.0,-2.6,-24.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,Y. Santiago,M,2.0,-5.0,-2.6,-24.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,M. Dominguez,M,2.0,-5.0,-2.6,-24.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,F. Pérez,M,1.9,-1.2,-0.6,-20.4,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,E. Cavani,A,6.5,7.6,1.2,-57.1,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,S. Lino,A,4.5,21.3,4.7,-23.9,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,H. Duro Perales,A,2.9,17.5,5.9,-11.9,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,M. Andre de Sousa,A,2.5,5.4,2.2,-19.2,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,A. Sanchez,A,2.0,-5.0,-2.5,-25.0,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VAL,D. López,A,2.0,-5.0,-2.6,-24.6,"GW1[a]FCB, GW2[h]OSA, GW3[a]ATM, GW4[h]RVA, GW5[a]ALM, ",12,LL
VLL,J. Masip,G,4.5,-0.2,-0.0,-44.9,"GW1[h]ESP, GW2[a]ELC, GW3[h]BIL, GW4[a]RMA, GW5[h]MCA, ",12,LL
VLL,S. Asenjo,G,3.4,44.8,13.0,10.4,"GW1[h]ESP, GW2[a]ELC, GW3[h]BIL, GW4[a]RMA, GW5[h]MCA, ",12,LL
VLL,A. Aceves,G,2.5,-5.0,-2.0,-29.7,"GW1[h]ESP, GW2[a]ELC, GW3[h]BIL, GW4[a]RMA, GW5[h]MCA, ",12,LL
VLL,J. Fernandez,F,3.5,-3.4,-1.0,-38.1,"GW1[h]ESP, GW2[a]ELC, GW3[h]BIL, GW4[a]RMA, GW5[h]MCA, ",12,LL
VLL,J. Sanchez,F,3.0,21.9,7.3,-8.2,"GW1[h]ESP, GW2[a]ELC, GW3[h]BIL, GW4[a]RMA, GW5[h]MCA, ",12,LL
VLL,L. Rosa,F,2.5,-2.5,-1.0,-27.6,"GW1[h]ESP, GW2[a]ELC, GW3[h]BIL, GW4[a]RMA, GW5[h]MCA, ",12,LL
VLL,S. Escudero,F,2.4,-3.5,-1.4,-27.9,"GW1[h]ESP, GW2[a]ELC, GW3[h]BIL, GW4[a]RMA, GW5[h]MCA, ",12,LL
VLL,L. Olaza,F,2.1,24.0,11.2,2.6,"GW1[h]ESP, GW2[a]ELC, GW3[h]BIL, GW4[a]RMA, GW5[h]MCA, ",12,LL
VLL,L. Perez Maqueda,F,2.1,21.4,10.1,0.2,"GW1[h]ESP, GW2[a]ELC, GW3[h]BIL, GW4[a]RMA, GW5[h]MCA, ",12,LL
VLL,K. Rios,F,2.0,-5.0,-2.6,-24.6,"GW1[h]ESP, GW2[a]ELC, GW3[h]BIL, GW4[a]RMA, GW5[h]MCA, ",12,LL
