team,player,pos,value [m],xV GW1 [k],xV GW1-3 [k],xV GW1-5 [k],xV seas [k],xP%gebyr_GW_1-3 [k],xP_GW_1-3 [k],xG_GW_1-3,xGI_GW_1-3,xP_GW1 [k],xV GW1 [k],xP%gebyr_GW1 [k],xG_GW1,xGI_GW1,xP%gebyr_GW_1-5 [k],xP_GW_1-5 [k],xG_GW_1-5,xGI_GW_1-5,xP_GW_all [k],xG_GW_all,xGI_GW_all,xP%gebyr_GW_all [k],sp_GW1,xGP,pop,xG%,xA%,game
LEI,J. Justin,F,3.0,-0.6,-0.9,-0.5,-0.7,-37.2,-7.6,0.0,0.0,-1.8,-0.6,-31.3,0.0,0.0,-36.5,-6.9,0.01,0.01,-25.3,0.01,0.02,-54.9,0.0,2.28,0.0,0.02,0.01,PL
LEI,W. Faes,F,2.8,10.8,6.7,10.4,8.3,28.5,56.4,0.04,0.12,30.2,10.8,2.3,0.02,0.05,117.5,145.4,0.09,0.28,301.8,0.22,0.64,273.9,0.9354999999999999,10.6,0.09,0.02,0.04,PL
LEI,V. Kristiansen,F,2.6,11.8,8.2,13.3,10.7,37.6,63.2,0.05,0.14,30.2,11.8,4.6,0.02,0.05,144.8,170.5,0.11,0.32,357.7,0.25,0.74,332.1,0.9354999999999999,12.2,0.81,0.02,0.04,PL
LEI,C. Soyuncu,F,2.5,-1.2,-1.4,-1.1,-1.2,-35.1,-10.3,0.0,0.0,-3.0,-1.2,-27.8,0.0,0.0,-38.3,-13.5,0.01,0.01,-39.6,0.02,0.02,-64.4,0.0,1.34,0.01,0.05,0.01,PL
LEI,L. Thomas,F,2.5,-0.5,0.0,1.6,1.1,-24.4,0.1,0.01,0.03,-1.2,-0.5,-25.8,0.0,0.0,-4.5,20.1,0.04,0.07,34.5,0.09,0.17,10.0,0.0,3.81,0.15,0.03,0.04,PL
LEI,J. Evans,F,2.5,-1.2,-1.4,-1.0,-1.2,-34.6,-10.0,0.0,0.0,-2.8,-1.2,-27.4,0.0,0.0,-37.3,-12.8,0.01,0.01,-38.1,0.02,0.02,-62.7,0.0,1.46,0.0,0.03,0.01,PL
LEI,D. Amartey,F,2.4,-0.4,0.2,2.0,1.4,-22.4,1.3,0.02,0.03,-0.9,-0.4,-24.6,0.0,0.0,-0.2,23.5,0.05,0.09,42.3,0.12,0.21,18.6,0.0,3.94,0.12,0.05,0.04,PL
LEI,R. Pereira,F,2.0,-1.6,-1.8,-1.4,-1.6,-30.4,-10.6,0.0,0.01,-3.1,-1.6,-22.9,0.0,0.0,-34.1,-14.3,0.01,0.01,-41.4,0.02,0.03,-61.2,0.0,1.17,0.06,0.06,0.02,PL
LEI,J. Vestergaard,F,2.0,-2.6,-2.6,-2.6,-2.6,-34.6,-15.0,0.0,0.0,-5.0,-2.6,-24.6,0.0,0.0,-44.6,-25.0,0.0,0.0,-65.0,0.0,0.0,-84.6,0.0,0.0,0.03,0.05,0.04,PL
LEI,R. Bertrand,F,2.0,-2.6,-2.6,-2.6,-2.6,-34.6,-15.0,0.0,0.0,-5.0,-2.6,-24.6,0.0,0.0,-44.6,-25.0,0.0,0.0,-65.0,0.0,0.0,-84.6,0.0,0.0,0.01,0.03,0.02,PL
LEI,J. Wormleighton,F,2.0,-2.6,-2.6,-2.6,-2.6,-34.6,-15.0,0.0,0.0,-5.0,-2.6,-24.6,0.0,0.0,-44.6,-25.0,0.0,0.0,-65.0,0.0,0.0,-84.6,0.0,0.0,0.0,0.04,0.02,PL
LEI,J. Maddison,M,6.9,7.0,5.4,8.1,7.0,44.0,113.5,0.44,0.79,48.6,7.0,-20.9,0.17,0.31,213.2,282.7,1.0,1.8,635.7,2.33,4.21,566.2,0.8589999999999999,11.65,0.23,0.17,0.2,PL
LEI,H. Barnes,M,6.4,8.7,6.5,9.4,8.0,60.0,123.9,0.53,0.76,55.5,8.7,-8.4,0.21,0.31,235.7,299.6,1.19,1.71,668.3,2.76,3.96,604.4,0.9354999999999999,10.6,0.21,0.19,0.12,PL
LEI,Y. Tielemans,M,4.9,0.9,1.0,2.2,1.8,-34.7,14.4,0.05,0.09,4.6,0.9,-44.5,0.01,0.02,5.4,54.5,0.14,0.24,112.1,0.33,0.55,63.0,0.0,6.78,0.06,0.09,0.08,PL
LEI,K. Dewsbury-Hall,M,3.2,7.0,4.4,7.1,5.8,10.2,41.9,0.11,0.27,22.2,7.0,-9.5,0.05,0.11,81.6,113.3,0.25,0.6,240.5,0.58,1.4,208.8,0.9064999999999999,10.19,0.18,0.04,0.08,PL
LEI,N. Mendy,M,2.7,1.3,0.7,2.2,1.4,-21.6,5.2,0.02,0.05,3.6,1.3,-23.2,0.01,0.02,3.3,30.1,0.04,0.13,50.1,0.09,0.28,23.3,0.22149999999999997,6.07,0.1,0.02,0.05,PL
LEI,D. Praet,M,2.7,1.9,1.3,3.0,2.3,-16.1,10.4,0.03,0.05,5.0,1.9,-21.6,0.01,0.02,13.8,40.3,0.08,0.14,77.8,0.19,0.31,51.3,0.0475,6.44,0.07,0.05,0.05,PL
LEI,W. Ndidi,M,2.4,5.3,3.0,5.7,4.5,-2.4,21.8,0.04,0.1,12.8,5.3,-11.3,0.02,0.04,45.0,69.1,0.1,0.24,141.7,0.24,0.57,117.5,0.627,10.46,0.08,0.02,0.04,PL
LEI,B. Soumare,M,2.4,-0.8,-0.8,0.1,-0.2,-29.4,-5.9,0.01,0.01,-2.0,-0.8,-25.5,0.0,0.0,-22.1,1.5,0.02,0.03,-7.1,0.04,0.07,-30.6,0.0,3.25,0.0,0.02,0.02,PL
LEI,W. Marcal-Madivadua,M,2.0,-2.5,-2.5,-2.5,-2.5,-34.8,-15.0,0.0,0.0,-5.0,-2.5,-24.8,0.0,0.0,-44.8,-25.0,0.0,0.0,-65.0,0.0,0.0,-84.8,0.0,0.0,0.0,0.09,0.14,PL
LEI,S. Braybrooke,M,2.0,-2.6,-2.6,-2.6,-2.6,-34.6,-15.0,0.0,0.0,-5.0,-2.6,-24.6,0.0,0.0,-44.6,-25.0,0.0,0.0,-65.0,0.0,0.0,-84.6,0.0,0.0,0.0,0.01,0.1,PL
LEI,L. Brunt,M,1.9,-2.6,-2.6,-2.6,-2.6,-34.4,-15.0,0.0,0.0,-5.0,-2.6,-24.4,0.0,0.0,-44.4,-25.0,0.0,0.0,-65.0,0.0,0.0,-84.4,0.0,0.0,0.01,0.02,0.1,PL
LEI,J. Vardy,A,6.0,2.0,2.1,3.8,3.1,-22.4,37.8,0.17,0.2,12.3,2.0,-47.9,0.04,0.05,52.8,113.0,0.44,0.52,244.5,1.01,1.2,184.3,0.0,8.6,0.08,0.25,0.06,PL
LEI,P. Daka,A,5.0,0.4,0.6,1.7,1.3,-40.1,9.7,0.08,0.12,2.0,0.4,-47.8,0.02,0.02,-7.6,42.2,0.22,0.33,86.2,0.51,0.75,36.4,0.0,3.64,0.03,0.25,0.17,PL
LEI,Tete,A,4.7,9.8,7.1,10.4,8.9,53.4,100.6,0.45,0.77,46.3,9.8,-0.9,0.18,0.31,199.3,246.4,1.01,1.74,548.0,2.35,4.03,500.8,0.9064999999999999,10.19,0.02,0.17,0.17,PL
LEI,K. Iheanacho,A,4.4,12.4,9.0,13.0,11.1,75.2,119.6,0.61,0.83,54.9,12.4,10.6,0.25,0.34,243.3,287.7,1.37,1.85,642.5,3.18,4.3,598.2,0.9064999999999999,9.97,0.43,0.23,0.12,PL
LIV,A. Becker,G,6.7,9.2,7.1,4.5,2.4,76.8,144.1,0.0,0.0,61.9,9.2,-5.4,0.0,0.0,85.2,152.5,0.0,0.0,211.2,0.0,0.0,144.0,0.9703333333333333,6.65,3.13,0.0,0.0,PL
LIV,A. del Castillo,G,5.0,-1.0,-0.7,-0.8,-0.9,-59.5,-10.0,0.0,0.0,-5.0,-1.0,-54.5,0.0,0.0,-69.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-109.5,0.0,0.0,0.0,0.0,0.0,PL
LIV,C. Kelleher,G,5.0,-1.0,-0.7,-0.8,-0.9,-59.5,-10.0,0.0,0.0,-5.0,-1.0,-54.5,0.0,0.0,-69.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-109.5,0.0,0.0,0.0,0.0,0.0,PL
LIV,H. Davies,G,4.4,-1.1,-0.7,-0.9,-1.0,-54.5,-10.0,0.0,0.0,-5.0,-1.1,-49.5,0.0,0.0,-64.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-104.5,0.0,0.0,0.01,0.0,0.0,PL
LIV,T. Alexander-Arnold,F,6.0,6.7,6.4,6.7,7.7,55.3,115.4,0.09,0.4,40.2,6.7,-19.9,0.04,0.17,141.0,201.1,0.2,0.85,599.5,0.56,2.42,539.4,0.9338888888888889,9.91,3.95,0.03,0.13,PL
LIV,V. van Dijk,F,5.8,6.5,6.3,6.9,8.7,50.9,108.5,0.12,0.21,37.5,6.5,-20.1,0.05,0.08,140.7,198.3,0.28,0.46,652.8,0.85,1.42,595.2,0.9338888888888889,11.44,2.97,0.04,0.04,PL
LIV,A. Robertson,F,5.4,6.9,6.7,6.9,7.8,54.5,108.5,0.06,0.39,37.3,6.9,-16.8,0.02,0.16,131.4,185.4,0.12,0.81,550.1,0.34,2.29,496.0,0.9338888888888889,9.76,1.81,0.02,0.14,PL
LIV,J. Matip,F,4.6,0.7,0.2,0.6,1.8,-42.9,3.0,0.01,0.02,3.1,0.7,-42.8,0.01,0.01,-31.5,14.4,0.03,0.06,109.9,0.15,0.29,64.0,0.11611111111111111,3.77,1.39,0.03,0.04,PL
LIV,J. Gomez,F,3.3,0.5,0.7,1.1,2.5,-25.8,6.9,0.0,0.02,1.6,0.5,-31.2,0.0,0.01,-14.4,18.4,0.01,0.06,105.7,0.04,0.25,73.0,0.0,5.07,2.38,0.01,0.07,PL
LIV,K. Tsimikas,F,3.2,0.2,0.5,0.8,1.7,-26.9,4.6,0.01,0.02,0.7,0.2,-30.8,0.0,0.01,-19.1,12.4,0.03,0.07,70.4,0.1,0.3,38.9,0.0,3.63,0.68,0.04,0.1,PL
LIV,S. Bajcetic,F,3.0,10.9,11.5,11.9,14.4,73.9,104.2,0.11,0.28,33.0,10.9,2.7,0.04,0.11,150.1,180.4,0.24,0.59,564.9,0.68,1.69,534.6,0.8588888888888889,10.9,50.31,0.04,0.08,PL
LIV,I. Konate,F,2.5,9.4,11.4,11.0,11.9,61.0,86.1,0.08,0.1,23.7,9.4,-1.5,0.03,0.04,113.4,138.5,0.16,0.2,389.8,0.42,0.54,364.7,0.7533333333333333,8.39,3.32,0.03,0.01,PL
LIV,B. Doak,F,2.5,-2.0,-1.3,-1.6,-1.9,-34.9,-10.0,0.0,0.0,-5.0,-2.0,-29.9,0.0,0.0,-44.9,-20.0,0.0,0.0,-60.0,0.0,0.0,-84.9,0.0,0.0,0.01,0.14,0.07,PL
LIV,R. Williams,F,2.5,-2.0,-1.3,-1.6,-1.9,-34.8,-10.0,0.0,0.0,-5.0,-2.0,-29.8,0.0,0.0,-44.8,-20.0,0.0,0.0,-60.0,0.0,0.0,-84.8,0.0,0.0,0.0,0.02,0.01,PL
LIV,N. Phillips,F,2.4,-2.0,-1.4,-1.6,-1.9,-34.5,-10.0,0.0,0.0,-5.0,-2.0,-29.5,0.0,0.0,-44.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-84.5,0.0,0.0,0.02,0.04,0.07,PL
LIV,C. Ramsay,F,2.4,-2.0,-1.4,-1.6,-1.9,-34.5,-10.0,0.0,0.0,-5.0,-2.0,-29.5,0.0,0.0,-44.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-84.5,0.0,0.0,0.0,0.03,0.07,PL
LIV,Fabinho,M,5.1,3.6,4.0,4.0,4.8,10.8,62.2,0.11,0.21,18.8,3.6,-32.7,0.04,0.08,51.6,103.1,0.23,0.43,320.5,0.64,1.18,269.0,0.8588888888888889,9.19,0.53,0.03,0.04,PL
LIV,J. Henderson,M,4.7,5.0,5.1,5.3,6.1,25.1,72.2,0.12,0.28,23.5,5.0,-23.6,0.05,0.11,76.8,123.9,0.25,0.58,374.8,0.69,1.6,327.7,0.8694444444444445,9.27,1.94,0.04,0.07,PL
LIV,T. Alcantara,M,4.5,-0.1,0.1,0.4,1.2,-43.6,1.2,0.01,0.02,-0.6,-0.1,-45.4,0.0,0.01,-36.2,8.6,0.04,0.07,69.9,0.18,0.34,25.0,0.0,3.48,0.19,0.05,0.07,PL
LIV,H. Elliott,M,4.2,1.9,1.8,2.4,3.9,-19.8,22.3,0.03,0.06,7.8,1.9,-34.3,0.01,0.03,9.1,51.1,0.09,0.18,215.6,0.37,0.73,173.6,0.0,7.35,9.59,0.07,0.09,PL
LIV,A. Oxlade-Chamberlain,M,3.2,-1.1,-0.7,-0.1,1.1,-38.6,-6.6,0.0,0.01,-3.7,-1.1,-35.6,0.0,0.0,-33.8,-1.8,0.05,0.08,46.5,0.29,0.42,14.6,0.0,1.74,3.2,0.11,0.07,PL
LIV,J. Milner,M,3.1,2.3,2.1,2.6,3.7,-11.2,19.6,0.03,0.06,7.0,2.3,-23.9,0.01,0.03,8.5,39.3,0.08,0.15,149.5,0.28,0.53,118.7,0.010555555555555556,5.92,1.79,0.08,0.1,PL
LIV,N. Keita,M,3.1,1.6,1.5,2.0,3.3,-16.5,14.2,0.03,0.05,4.8,1.6,-25.9,0.01,0.02,0.7,31.4,0.08,0.14,133.2,0.29,0.52,102.4,0.010555555555555556,5.18,1.4,0.08,0.09,PL
LIV,A. Melo,M,2.4,-2.0,-1.4,-1.6,-1.9,-34.5,-10.0,0.0,0.0,-5.0,-2.0,-29.5,0.0,0.0,-44.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-84.5,0.0,0.0,0.0,0.06,0.15,PL
LIV,C. Jones,M,2.4,0.3,0.6,0.6,1.0,-20.1,4.2,0.02,0.03,0.6,0.3,-23.7,0.01,0.01,-16.9,7.5,0.05,0.06,31.1,0.14,0.18,6.7,0.0,2.58,0.32,0.11,0.04,PL
LIV,M. Salah,A,10.3,7.8,6.7,8.0,9.0,104.9,207.9,0.9,1.26,80.6,7.8,-22.5,0.37,0.52,307.6,410.7,1.91,2.65,1199.6,5.41,7.51,1096.5,0.9338888888888889,9.91,10.04,0.27,0.15,PL
LIV,D. Nunez,A,7.5,8.4,7.9,9.2,10.0,103.9,179.2,0.79,1.07,63.6,8.4,-11.7,0.3,0.41,270.8,346.1,1.64,2.23,980.7,4.5,6.12,905.5,0.8383333333333334,9.04,27.73,0.25,0.13,PL
LIV,D. Jota,A,6.7,2.9,1.2,1.7,3.0,-43.3,23.5,0.11,0.15,19.2,2.9,-47.5,0.09,0.12,-9.2,57.6,0.28,0.39,260.0,1.14,1.56,193.2,0.25666666666666665,4.62,0.58,0.2,0.11,PL
LIV,R. Firmino,A,6.6,1.1,1.0,1.2,1.6,-45.1,20.7,0.06,0.09,7.3,1.1,-58.5,0.03,0.04,-25.3,40.6,0.13,0.2,138.7,0.42,0.61,72.8,0.0,4.92,0.2,0.17,0.11,PL
LIV,L. Diaz,A,6.4,-0.3,-0.1,-0.1,-0.1,-66.4,-1.9,0.02,0.02,-1.7,-0.3,-66.2,0.01,0.01,-68.3,-3.8,0.04,0.06,-7.1,0.13,0.17,-71.6,0.0,1.2,0.01,0.22,0.1,PL
LIV,C. Gakpo,A,6.4,6.0,6.7,7.6,7.9,64.4,128.2,0.48,0.74,38.4,6.0,-25.4,0.16,0.25,177.2,241.0,1.0,1.53,655.1,2.6,3.97,591.3,0.643888888888889,8.6,12.99,0.17,0.12,PL
LIV,F. Carvalho,A,4.4,-0.2,0.0,0.0,0.1,-44.2,0.3,0.02,0.03,-0.9,-0.2,-45.4,0.01,0.01,-44.3,0.2,0.05,0.06,6.5,0.15,0.2,-38.0,0.0,1.65,0.12,0.18,0.09,PL
LIV,B. Clark,A,2.4,-2.0,-1.4,-1.6,-1.9,-34.5,-10.0,0.0,0.0,-5.0,-2.0,-29.5,0.0,0.0,-44.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-84.5,0.0,0.0,0.0,0.14,0.11,PL
MAC,E. Moraes,G,6.6,13.5,9.4,8.7,4.1,120.1,186.0,0.02,0.07,89.1,13.5,23.2,0.0,0.02,222.1,288.0,0.04,0.14,354.1,0.06,0.19,288.3,1.0,6.79,4.9,0.0,0.01,PL
MAC,S. Ortega Moreno,G,4.9,-1.0,-0.7,-0.8,-0.9,-59.4,-10.0,0.0,0.0,-5.0,-1.0,-54.4,0.0,0.0,-69.4,-20.0,0.0,0.0,-60.0,0.0,0.0,-109.4,0.0,0.0,0.01,0.0,0.01,PL
MAC,S. Carson,G,4.4,-1.1,-0.7,-0.9,-1.0,-54.4,-10.0,0.0,0.0,-5.0,-1.1,-49.4,0.0,0.0,-64.4,-20.0,0.0,0.0,-60.0,0.0,0.0,-104.4,0.0,0.0,0.0,0.0,0.01,PL
MAC,R. Dias,F,5.2,11.9,7.6,8.7,9.1,67.0,119.0,0.06,0.13,61.6,11.9,9.6,0.03,0.06,174.8,226.7,0.16,0.32,612.4,0.49,0.95,560.4,1.0,10.0,0.22,0.01,0.02,PL
MAC,N. Ake,F,4.5,14.2,6.7,7.6,6.0,45.6,90.3,0.05,0.11,63.4,14.2,18.7,0.03,0.07,125.9,170.6,0.13,0.27,349.2,0.31,0.63,304.5,1.0,6.0,7.94,0.02,0.03,PL
MAC,M. Akanji,F,4.4,1.6,1.9,1.7,2.8,-18.5,25.7,0.02,0.04,7.1,1.6,-37.1,0.0,0.01,-5.8,38.4,0.03,0.07,159.6,0.15,0.32,115.4,0.0,3.38,4.43,0.01,0.03,PL
MAC,J. Stones,F,4.3,-0.5,0.4,0.5,1.1,-37.6,5.6,0.01,0.01,-2.2,-0.5,-45.4,0.0,0.0,-32.5,10.7,0.02,0.03,59.6,0.09,0.14,16.5,0.0,2.23,0.24,0.02,0.02,PL
MAC,K. Walker,F,4.2,14.3,6.8,7.6,6.0,43.1,84.9,0.03,0.09,59.5,14.3,17.8,0.01,0.05,117.6,159.4,0.08,0.22,325.0,0.2,0.52,283.2,1.0,6.0,4.51,0.01,0.03,PL
MAC,A. Laporte,F,3.7,-1.3,2.8,6.5,7.5,-6.2,30.4,0.03,0.05,-4.9,-1.3,-41.5,0.0,0.0,83.2,119.8,0.13,0.22,356.8,0.38,0.67,320.2,0.0,6.0,2.57,0.02,0.02,PL
MAC,S. Gomez Martin,F,3.5,-0.8,-0.5,-0.6,-0.8,-40.4,-5.6,0.0,0.0,-2.9,-0.8,-37.7,0.0,0.0,-46.0,-11.2,0.01,0.01,-34.0,0.02,0.03,-68.8,0.0,0.72,0.03,0.04,0.04,PL
MAC,R. Lewis,F,2.8,-0.8,1.1,1.1,2.4,-18.5,9.0,0.01,0.03,-2.1,-0.8,-29.6,0.0,0.0,-12.9,14.6,0.02,0.07,85.4,0.1,0.33,57.8,0.0,2.09,36.71,0.01,0.07,PL
MAC,K. De Bruyne,M,8.7,10.5,6.8,8.6,9.4,90.6,177.1,0.42,1.12,91.1,10.5,4.6,0.21,0.57,284.4,371.0,0.93,2.42,1054.6,2.69,7.0,968.1,1.0,10.5,3.3,0.11,0.27,PL
MAC,P. Foden,M,8.5,10.2,4.8,3.7,4.0,37.8,122.3,0.37,0.59,86.5,10.2,1.9,0.25,0.41,72.5,157.0,0.5,0.8,440.3,1.47,2.36,355.8,1.0,5.0,0.57,0.13,0.11,PL
MAC,B. Silva,M,6.8,7.6,5.2,6.5,7.2,38.4,106.8,0.18,0.45,52.1,7.6,-16.4,0.08,0.21,153.1,221.5,0.41,1.0,640.5,1.24,2.98,572.1,1.0,11.0,0.52,0.04,0.1,PL
MAC,I. Gündogan,M,6.7,11.3,7.3,9.2,10.0,80.8,148.1,0.42,0.64,75.8,11.3,8.5,0.21,0.32,241.5,308.7,0.92,1.4,876.5,2.66,4.07,809.2,1.0,10.5,1.48,0.11,0.08,PL
MAC,J. Grealish,M,6.0,11.8,7.7,9.6,10.5,78.6,138.5,0.34,0.67,70.6,11.8,10.7,0.17,0.34,229.1,289.0,0.75,1.47,820.6,2.18,4.26,760.7,1.0,10.5,15.49,0.09,0.12,PL
MAC,R. Hernandez,M,5.8,7.4,5.2,6.4,7.2,31.9,89.7,0.13,0.27,42.6,7.4,-15.2,0.05,0.12,127.2,185.0,0.29,0.61,538.5,0.89,1.85,480.7,1.0,11.2,1.93,0.03,0.05,PL
MAC,K. Phillips,M,3.6,1.0,0.7,0.9,1.0,-28.2,7.8,0.01,0.02,3.5,1.0,-32.5,0.01,0.01,-20.5,15.4,0.03,0.05,44.6,0.1,0.15,8.6,0.0,2.87,0.09,0.06,0.04,PL
MAC,C. Palmer,M,3.0,1.8,1.3,1.6,1.8,-18.6,11.5,0.03,0.05,5.3,1.8,-24.8,0.01,0.02,-6.7,23.3,0.07,0.11,68.5,0.21,0.35,38.4,0.0,2.82,0.24,0.13,0.12,PL
MAC,M. Perrone,M,2.5,-2.0,-1.3,-1.6,-1.8,-35.1,-10.0,0.0,0.0,-5.0,-2.0,-30.1,0.0,0.0,-45.1,-20.0,0.0,0.0,-60.0,0.0,0.0,-85.1,0.0,0.0,0.0,0.08,0.04,PL
MAC,B. Knight,M,2.4,-2.0,-1.4,-1.6,-1.9,-34.4,-10.0,0.0,0.0,-5.0,-2.0,-29.4,0.0,0.0,-44.4,-20.0,0.0,0.0,-60.0,0.0,0.0,-84.4,0.0,0.0,0.03,0.1,0.04,PL
MAC,C. Gomes,M,2.4,-2.0,-1.4,-1.6,-1.9,-34.4,-10.0,0.0,0.0,-5.0,-2.0,-29.4,0.0,0.0,-44.4,-20.0,0.0,0.0,-60.0,0.0,0.0,-84.4,0.0,0.0,0.02,0.09,0.04,PL
MAC,E. Håland,A,13.9,10.5,6.8,8.5,9.4,142.1,280.6,1.31,1.53,145.8,10.5,7.3,0.68,0.79,453.1,591.6,2.82,3.3,1685.2,8.11,9.52,1546.7,1.0,10.5,68.15,0.35,0.08,PL
MAC,R. Mahrez,A,6.1,1.9,2.8,3.5,5.3,-9.0,52.5,0.14,0.22,11.6,1.9,-49.9,0.02,0.04,46.3,107.8,0.29,0.47,423.5,1.23,1.99,362.1,0.0,7.62,13.96,0.13,0.11,PL
MAC,J. Alvarez,A,6.0,2.5,3.2,3.3,5.6,-2.4,57.1,0.23,0.28,15.0,2.5,-44.5,0.04,0.05,39.5,99.1,0.44,0.55,435.1,2.0,2.48,375.5,0.0,4.42,1.5,0.22,0.07,PL
MAU,D. de Gea,G,5.9,8.2,7.1,6.8,2.2,67.5,126.7,0.0,0.0,48.4,8.2,-10.9,0.0,0.0,143.3,202.6,0.0,0.0,172.5,0.0,0.0,113.2,0.9703333333333333,3.39,5.92,0.0,0.0,PL
MAU,T. Heaton,G,4.4,-1.1,-0.7,-0.9,-1.0,-54.5,-10.0,0.0,0.0,-5.0,-1.1,-49.5,0.0,0.0,-64.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-104.5,0.0,0.0,0.0,0.0,0.0,PL
MAU,N. Bishop,G,4.0,-1.3,-0.8,-1.0,-1.2,-49.5,-10.0,0.0,0.0,-5.0,-1.3,-44.5,0.0,0.0,-59.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-99.5,0.0,0.0,0.0,0.0,0.0,PL
MAU,J. Butland,G,3.4,-1.4,-1.0,-1.2,-1.3,-44.5,-10.0,0.0,0.0,-5.0,-1.4,-39.5,0.0,0.0,-54.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-94.5,0.0,0.0,0.02,0.0,0.0,PL
MAU,L. Shaw,F,5.4,1.0,4.1,7.6,8.0,12.8,66.6,0.04,0.18,5.3,1.0,-48.5,0.01,0.03,151.3,205.1,0.12,0.6,557.5,0.32,1.65,503.7,0.31055555555555553,10.15,1.4,0.02,0.1,PL
MAU,H. Maguire,F,4.4,0.2,1.0,1.6,1.7,-31.0,12.6,0.01,0.02,1.0,0.2,-42.5,0.0,0.01,-9.0,34.5,0.04,0.06,97.0,0.1,0.17,53.5,0.0,4.74,0.03,0.03,0.04,PL
MAU,R. Varane,F,4.2,5.5,5.5,8.9,8.2,27.7,70.1,0.04,0.09,23.3,5.5,-19.1,0.02,0.04,145.3,187.7,0.11,0.23,453.8,0.27,0.55,411.4,0.8694444444444445,9.14,0.59,0.02,0.03,PL
MAU,A. Wan-Bissaka,F,4.0,4.6,5.9,9.7,9.5,30.3,70.2,0.02,0.13,18.2,4.6,-21.8,0.01,0.05,154.7,194.7,0.07,0.36,495.9,0.17,0.89,455.9,0.7316666666666666,11.59,1.35,0.01,0.06,PL
MAU,L. Martinez,F,3.9,5.9,6.1,9.5,9.0,32.3,71.8,0.04,0.1,23.4,5.9,-16.1,0.02,0.05,148.5,187.9,0.12,0.24,460.2,0.29,0.58,420.8,0.9338888888888889,9.65,6.02,0.02,0.03,PL
MAU,D. Dalot,F,3.8,-0.4,2.5,3.0,4.6,-9.0,29.0,0.02,0.07,-1.6,-0.4,-39.6,0.0,0.01,18.7,56.7,0.04,0.16,226.4,0.16,0.56,188.3,0.10555555555555556,4.97,0.99,0.02,0.07,PL
MAU,V. Lindelöf,F,3.7,-0.5,0.4,0.7,0.8,-33.2,4.2,0.01,0.01,-1.7,-0.5,-39.1,0.0,0.0,-23.5,13.8,0.02,0.02,40.9,0.06,0.07,3.5,0.0,2.91,0.14,0.03,0.01,PL
MAU,T. Malacia,F,3.3,4.8,5.1,5.2,6.5,17.4,50.7,0.05,0.09,16.0,4.8,-17.3,0.02,0.04,54.0,87.3,0.09,0.17,282.2,0.28,0.52,249.0,0.5911111111111111,6.95,1.3,0.03,0.04,PL
MAU,A. Fernandez,F,2.0,-2.6,-1.7,-2.1,-2.4,-29.5,-10.0,0.0,0.0,-5.0,-2.6,-24.5,0.0,0.0,-39.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-79.5,0.0,0.0,0.06,0.02,0.04,PL
MAU,B. Williams,F,2.0,-2.6,-1.7,-2.1,-2.4,-29.5,-10.0,0.0,0.0,-5.0,-2.6,-24.5,0.0,0.0,-39.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-79.5,0.0,0.0,0.02,0.03,0.01,PL
MAU,P. Jones,F,2.0,-2.6,-1.7,-2.1,-2.4,-29.5,-10.0,0.0,0.0,-5.0,-2.6,-24.5,0.0,0.0,-39.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-79.5,0.0,0.0,0.02,0.01,0.04,PL
MAU,T. Mengi,F,2.0,-2.6,-1.7,-2.1,-2.4,-29.5,-10.0,0.0,0.0,-5.0,-2.6,-24.5,0.0,0.0,-39.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-79.5,0.0,0.0,0.01,0.01,0.04,PL
MAU,R. Bennett,F,2.0,-2.6,-1.7,-2.1,-2.4,-29.5,-10.0,0.0,0.0,-5.0,-2.6,-24.5,0.0,0.0,-39.5,-20.0,0.0,0.0,-60.0,0.0,0.0,-79.5,0.0,0.0,0.01,0.01,0.01,PL
MAU,B. Fernandes,M,7.7,7.1,6.8,10.7,10.8,80.4,157.6,0.48,1.05,54.5,7.1,-22.7,0.19,0.41,336.8,414.0,1.25,2.76,1087.0,3.27,7.22,1009.8,0.9338888888888889,11.81,8.11,0.15,0.25,PL
MAU,C. Eriksen,M,5.8,0.1,0.8,1.4,1.6,-43.5,14.5,0.03,0.08,0.5,0.1,-57.5,0.0,0.01,-18.1,39.9,0.07,0.21,121.9,0.21,0.66,63.9,0.0,4.29,0.96,0.06,0.16,PL
MAU,Antony,M,5.7,7.5,6.6,10.6,10.1,55.5,112.5,0.37,0.56,42.9,7.5,-14.1,0.16,0.25,246.4,303.4,0.99,1.5,751.1,2.43,3.69,694.1,0.8166666666666667,10.59,0.72,0.14,0.11,PL
