league,game,player,team,pos_cat,value,starter_prob_GW1,gs%,gp%,StartsIARow
3. Bundesliga,Bundes Manager Forår 2023,Aaron Zehnter,Augsburg,F,2002000,0.0,0.0,0.1136363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Daniel Katic,Augsburg,F,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Andre Hahn,Augsburg,M,3465000,0.0,0.0,0.0954545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Fredrik Jensen,Augsburg,M,3253000,0.0,0.1428571428571428,0.7181818181818181,0.0
3. Bundesliga,Bundes Manager Forår 2023,Daniel Caligiuri,Augsburg,M,2999000,0.0,0.0,0.25,0.0
3. Bundesliga,Bundes Manager Forår 2023,Ruben Vargas,Augsburg,M,2923000,0.0,0.1428571428571428,0.2636363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Elvis Rexhbecaj,Augsburg,M,2563000,0.0,0.45,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Noah Sarenren Bazee,Augsburg,M,2502000,0.0,0.0,0.1136363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Julian Baumgartlinger,Augsburg,M,2500000,0.0,0.0,0.3090909090909091,0.0
3. Bundesliga,Bundes Manager Forår 2023,Nathanael Mbuku,Augsburg,M,2480000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Tobias Strobl,Augsburg,M,1965000,0.0,0.0,0.0,0.0
3. Bundesliga,Bundes Manager Forår 2023,Maurice Malone,Augsburg,A,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Josue Mbila,Augsburg,A,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Irvin Cardona,Augsburg,A,1946000,0.0,0.0,0.25,0.0
3. Bundesliga,Bundes Manager Forår 2023,Yann Sommer,Bayern München,G,5395000,0.9799999999999999,0.45,0.818181818181818,0.0
3. Bundesliga,Bundes Manager Forår 2023,Benjamin Pavard,Bayern München,F,5361000,0.95,0.4,0.7454545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Matthijs de Ligt,Bayern München,F,5336000,0.95,0.4,0.8454545454545452,0.0
3. Bundesliga,Bundes Manager Forår 2023,Alphonso Davies,Bayern München,F,4960000,0.95,0.4,0.8454545454545452,0.0
3. Bundesliga,Bundes Manager Forår 2023,Joshua Kimmich,Bayern München,M,6846000,0.95,0.4,0.7727272727272727,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jamal Musiala,Bayern München,A,9016000,0.95,0.4,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Eric Maxim Choupo-Moting,Bayern München,A,8042000,0.95,0.4,0.7045454545454546,0.0
3. Bundesliga,Bundes Manager Forår 2023,Thomas Müller,Bayern München,A,7760000,0.95,0.4,0.7909090909090908,0.0
3. Bundesliga,Bundes Manager Forår 2023,Kingsley Coman,Bayern München,A,6791000,0.95,0.2857142857142857,0.6909090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Dayot Upamecano,Bayern München,F,4606000,0.855,0.4,0.7727272727272727,0.0
3. Bundesliga,Bundes Manager Forår 2023,Leon Goretzka,Bayern München,M,6639000,0.7505,0.4,0.7181818181818181,0.0
3. Bundesliga,Bundes Manager Forår 2023,Leroy Sane,Bayern München,A,7811000,0.1995,0.4,0.8590909090909089,0.0
3. Bundesliga,Bundes Manager Forår 2023,Joao Cancelo,Bayern München,F,5704000,0.095,0.4,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Manuel Neuer,Bayern München,G,5965000,0.0,0.0,0.1636363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Sven Ulreich,Bayern München,G,5965000,0.0,0.0,0.0409090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Johannes Schenk,Bayern München,G,5465000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Noussair Mazraoui,Bayern München,F,4965000,0.0,0.0,0.15,0.0
3. Bundesliga,Bundes Manager Forår 2023,Daley Blind,Bayern München,F,4554000,0.0,0.1428571428571428,0.3409090909090908,0.0
3. Bundesliga,Bundes Manager Forår 2023,Lucas Hernandez,Bayern München,F,4465000,0.0,0.0,0.0954545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Josip Stanisic,Bayern München,F,4150000,0.0,0.1428571428571428,0.3090909090909091,0.0
3. Bundesliga,Bundes Manager Forår 2023,Bouna Sarr,Bayern München,F,2965000,0.0,0.0,0.0,0.0
3. Bundesliga,Bundes Manager Forår 2023,Gabriel Marusic,Bayern München,F,2465000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Ryan Gravenberch,Bayern München,M,4508000,0.0,0.1428571428571428,0.4772727272727272,0.0
3. Bundesliga,Bundes Manager Forår 2023,Paul Wanner,Bayern München,M,3484000,0.0,0.0,0.1272727272727272,0.0
3. Bundesliga,Bundes Manager Forår 2023,Serge Gnabry,Bayern München,A,8867000,0.0,0.4,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Sadio Mane,Bayern München,A,8002000,0.0,0.0,0.1909090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Mathys Tel,Bayern München,A,5253000,0.0,0.0,0.7772727272727271,0.0
3. Bundesliga,Bundes Manager Forår 2023,Arijon Ibrahimovic,Bayern München,A,4042000,0.0,0.0,0.1136363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Manuel Riemann,Bochum,G,3580000,0.9799999999999999,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Erhan Masovic,Bochum,F,2804000,0.95,0.4,0.6181818181818182,0.0
3. Bundesliga,Bundes Manager Forår 2023,Ivan Ordets,Bochum,F,2496000,0.95,0.4,0.759090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Danilo Soares,Bochum,F,2488000,0.95,0.4,0.7045454545454546,0.0
3. Bundesliga,Bundes Manager Forår 2023,Christopher Antwi-Adjei,Bochum,M,3760000,0.95,0.4,0.818181818181818,0.0
3. Bundesliga,Bundes Manager Forår 2023,Kevin Stöger,Bochum,M,3032000,0.95,0.4,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Philipp Hofmann,Bochum,A,3359000,0.95,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Pierre Kunde Malong,Bochum,M,3072000,0.9024999999999999,0.2857142857142857,0.4545454545454545,0.0
3. Bundesliga,Bundes Manager Forår 2023,Takuma Asano,Bochum,M,2690000,0.855,0.4,0.7636363636363634,0.0
3. Bundesliga,Bundes Manager Forår 2023,Philipp Förster,Bochum,M,3375000,0.7505,0.4,0.7318181818181818,0.0
3. Bundesliga,Bundes Manager Forår 2023,Saidy Janko,Bochum,F,2493000,0.703,0.45,0.7772727272727271,0.0
3. Bundesliga,Bundes Manager Forår 2023,Keven Schlotterbeck,Bochum,F,3610000,0.247,0.4,0.5954545454545455,0.0
3. Bundesliga,Bundes Manager Forår 2023,Konstantinos Stafylidis,Bochum,F,2891000,0.247,0.1428571428571428,0.4499999999999999,0.0
3. Bundesliga,Bundes Manager Forår 2023,Patrick Osterhage,Bochum,M,2525000,0.095,0.0,0.4772727272727272,0.0
3. Bundesliga,Bundes Manager Forår 2023,Michael Esser,Bochum,G,2965000,0.0,0.0,0.0,0.0
3. Bundesliga,Bundes Manager Forår 2023,Paul Grave,Bochum,G,2965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Marko Johansson,Bochum,G,2965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Cristian Gamboa,Bochum,F,2465000,0.0,0.0,0.2045454545454545,0.0
3. Bundesliga,Bundes Manager Forår 2023,Dominique Heintz,Bochum,F,2465000,0.0,0.0,0.0545454545454545,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jordi Osei-Tutu,Bochum,F,2429000,0.0,0.0,0.5181818181818181,0.0
3. Bundesliga,Bundes Manager Forår 2023,Moritz Römling,Bochum,F,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Mohammed Tolba,Bochum,F,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Vasilios Lampropoulos,Bochum,F,1907000,0.0,0.1428571428571428,0.2363636363636363,0.0
3. Bundesliga,Bundes Manager Forår 2023,Gerrit Holtmann,Bochum,M,3453000,0.0,0.1428571428571428,0.6318181818181818,0.0
3. Bundesliga,Bundes Manager Forår 2023,Anthony Losilla,Bochum,M,2587000,0.0,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jacek Goralski,Bochum,M,1962000,0.0,0.0,0.0409090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Simon Zoller,Bochum,A,2978000,0.0,0.4,0.759090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Moritz Broschinski,Bochum,A,2108000,0.0,0.0,0.2272727272727272,0.0
3. Bundesliga,Bundes Manager Forår 2023,Luis Hartwig,Bochum,A,1965000,0.0,0.0,0.0,0.0
3. Bundesliga,Bundes Manager Forår 2023,Silvere Ganvoula,Bochum,A,1964000,0.0,0.0,0.5772727272727273,0.0
3. Bundesliga,Bundes Manager Forår 2023,Gregor Kobel,Borussia Dortmund,G,6281000,0.9799999999999999,0.45,0.8318181818181817,0.0
3. Bundesliga,Bundes Manager Forår 2023,Nico Schlotterbeck,Borussia Dortmund,F,5546000,0.95,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Niklas Süle,Borussia Dortmund,F,5098000,0.95,0.4,0.8454545454545452,0.0
3. Bundesliga,Bundes Manager Forår 2023,Julian Ryerson,Borussia Dortmund,F,4025000,0.95,0.4,0.7454545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Julian Brandt,Borussia Dortmund,M,7186000,0.95,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jude Bellingham,Borussia Dortmund,M,6605000,0.95,0.4,0.7727272727272727,0.0
3. Bundesliga,Bundes Manager Forår 2023,Marco Reus,Borussia Dortmund,M,6524000,0.95,0.4,0.5772727272727273,0.0
3. Bundesliga,Bundes Manager Forår 2023,Sebastien Haller,Borussia Dortmund,A,8093000,0.95,0.2857142857142857,0.6818181818181817,0.0
3. Bundesliga,Bundes Manager Forår 2023,Emre Can,Borussia Dortmund,M,4363000,0.855,0.4,0.7045454545454546,0.0
3. Bundesliga,Bundes Manager Forår 2023,Marius Wolf,Borussia Dortmund,M,4784000,0.7505,0.4,0.5909090909090908,0.0
3. Bundesliga,Bundes Manager Forår 2023,Salih Özcan,Borussia Dortmund,M,3797000,0.703,0.4,0.7318181818181818,0.0
3. Bundesliga,Bundes Manager Forår 2023,Donyell Malen,Borussia Dortmund,A,5383000,0.247,0.4,0.5909090909090908,0.0
3. Bundesliga,Bundes Manager Forår 2023,Raphael Guerreiro,Borussia Dortmund,F,5140000,0.1995,0.4,0.6181818181818182,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jamie Bynoe-Gittens,Borussia Dortmund,A,4238000,0.095,0.0,0.7363636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Alexander Meyer,Borussia Dortmund,G,4965000,0.0,0.0,0.0545454545454545,0.0
3. Bundesliga,Bundes Manager Forår 2023,Marcel Lotka,Borussia Dortmund,G,4465000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Luca Unbehaun,Borussia Dortmund,G,4465000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Mats Hummels,Borussia Dortmund,F,4238000,0.0,0.2857142857142857,0.6318181818181818,0.0
3. Bundesliga,Bundes Manager Forår 2023,Thomas Meunier,Borussia Dortmund,F,4012000,0.0,0.0,0.2227272727272727,0.0
3. Bundesliga,Bundes Manager Forår 2023,Tom Rothe,Borussia Dortmund,F,3465000,0.0,0.0,0.0136363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Nico Schulz,Borussia Dortmund,F,2965000,0.0,0.0,0.0,0.0
3. Bundesliga,Bundes Manager Forår 2023,Soumaila Coulibaly,Borussia Dortmund,F,2965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Mateu Morey Bauza,Borussia Dortmund,F,2965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Giovanni Reyna,Borussia Dortmund,M,5185000,0.0,0.1428571428571428,0.5909090909090908,0.0
3. Bundesliga,Bundes Manager Forår 2023,Mahmoud Dahoud,Borussia Dortmund,M,4559000,0.0,0.0,0.2681818181818182,0.0
3. Bundesliga,Bundes Manager Forår 2023,Felix Passlack,Borussia Dortmund,M,2965000,0.0,0.0,0.0272727272727272,0.0
3. Bundesliga,Bundes Manager Forår 2023,Göktan Gürpüz,Borussia Dortmund,M,2465000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Abdoulaye Kamara,Borussia Dortmund,M,2465000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Antonios Papadopoulos,Borussia Dortmund,M,2465000,0.0,0.0,0.0136363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Youssoufa Moukoko,Borussia Dortmund,A,6679000,0.0,0.4,0.6454545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Anthony Modeste,Borussia Dortmund,A,5992000,0.0,0.0,0.2909090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Karim-David Adeyemi,Borussia Dortmund,A,5753000,0.0,0.4,0.7181818181818181,0.0
3. Bundesliga,Bundes Manager Forår 2023,Justin Njinmah,Borussia Dortmund,A,2465000,0.0,0.0,0.0136363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Marco Pasalic,Borussia Dortmund,A,2465000,0.0,0.0,0.0136363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Kevin Trapp,Eintracht Frankfurt,G,4939000,0.98,0.4,0.7727272727272727,0.0
3. Bundesliga,Bundes Manager Forår 2023,Philipp Max,Eintracht Frankfurt,F,4638000,0.9500000000000001,0.4,0.4,0.0
3. Bundesliga,Bundes Manager Forår 2023,Lucas 'Tuta' Silva Melo,Eintracht Frankfurt,F,4171000,0.9500000000000001,0.4,0.7727272727272727,0.0
3. Bundesliga,Bundes Manager Forår 2023,Makoto Hasebe,Eintracht Frankfurt,F,2553000,0.9500000000000001,0.4,0.4,0.0
3. Bundesliga,Bundes Manager Forår 2023,Daichi Kamada,Eintracht Frankfurt,M,6176000,0.9500000000000001,0.4,0.8590909090909089,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jesper Lindstrøm,Eintracht Frankfurt,M,5954000,0.9500000000000001,0.45,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Sebastian Rode,Eintracht Frankfurt,M,4045000,0.9500000000000001,0.1428571428571428,0.7318181818181818,0.0
3. Bundesliga,Bundes Manager Forår 2023,Evan N'Dicka,Eintracht Frankfurt,F,3307000,0.938125,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Randal Kolo Muani,Eintracht Frankfurt,A,7388000,0.938125,0.45,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Mario Götze,Eintracht Frankfurt,M,4137000,0.913125,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Aurelio Buta,Eintracht Frankfurt,F,2561000,0.819375,0.4,0.5681818181818181,0.0
3. Bundesliga,Bundes Manager Forår 2023,Ansgar Knauff,Eintracht Frankfurt,A,3639000,0.130625,0.4,0.7181818181818181,0.0
3. Bundesliga,Bundes Manager Forår 2023,Hrvoje Smolcic,Eintracht Frankfurt,F,2592000,0.011875,0.2857142857142857,0.2954545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Djibril Sow,Eintracht Frankfurt,M,3806000,0.011875,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Rafael Santos Borre,Eintracht Frankfurt,A,4273000,0.011875,0.0,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Diant Ramaj,Eintracht Frankfurt,G,4004000,0.0,0.1428571428571428,0.1428571428571428,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jens Grahl,Eintracht Frankfurt,G,3965000,0.0,0.0,0.0,0.0
3. Bundesliga,Bundes Manager Forår 2023,Matteo Bignetti,Eintracht Frankfurt,G,2965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jannik Horz,Eintracht Frankfurt,G,2965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Simon Simoni,Eintracht Frankfurt,G,2965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Christopher Lenz,Eintracht Frankfurt,F,3632000,0.0,0.1428571428571428,0.5772727272727273,0.0
3. Bundesliga,Bundes Manager Forår 2023,Almamy Toure,Eintracht Frankfurt,F,2465000,0.0,0.0,0.0409090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jan Schröder,Eintracht Frankfurt,F,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Eric Junior Dina Ebimbe,Eintracht Frankfurt,M,4012000,0.0,0.1428571428571428,0.25,0.0
3. Bundesliga,Bundes Manager Forår 2023,Kristijan Jakic,Eintracht Frankfurt,M,3660000,0.0,0.2857142857142857,0.6454545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Timothy Chandler,Eintracht Frankfurt,M,2965000,0.0,0.0,0.0545454545454545,0.0
3. Bundesliga,Bundes Manager Forår 2023,Paxten Aaronson,Eintracht Frankfurt,M,2965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Marcel Wenig,Eintracht Frankfurt,M,2465000,0.0,0.0,0.0136363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Mehdi Loune,Eintracht Frankfurt,M,2465000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Lucas Alario,Eintracht Frankfurt,A,3552000,0.0,0.0,0.5909090909090908,0.0
3. Bundesliga,Bundes Manager Forår 2023,Faride Alidou,Eintracht Frankfurt,A,2519000,0.0,0.0,0.3363636363636363,0.0
3. Bundesliga,Bundes Manager Forår 2023,Marvin Schwäbe,FC Köln,G,4443000,0.9799999999999999,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jonas Hector,FC Köln,F,3218000,0.95,0.45,0.8590909090909089,0.0
3. Bundesliga,Bundes Manager Forår 2023,Timo Hubers,FC Köln,F,2971000,0.95,0.4,0.6181818181818182,0.0
3. Bundesliga,Bundes Manager Forår 2023,Julian Chabot,FC Köln,F,2798000,0.95,0.45,0.709090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Florian Kainz,FC Köln,M,4773000,0.95,0.45,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Linton Maina,FC Köln,M,3896000,0.95,0.45,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Ellyes Skhiri,FC Köln,M,3888000,0.95,0.45,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Steffen Tigges,FC Köln,A,3946000,0.95,0.4,0.8454545454545452,0.0
3. Bundesliga,Bundes Manager Forår 2023,Benno Schmitz,FC Köln,F,3265000,0.9299999999999999,0.45,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Dejan Ljubicic,FC Köln,M,3527000,0.855,0.2857142857142857,0.6909090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Eric Martel,FC Köln,M,3123000,0.855,0.4,0.8454545454545452,0.0
3. Bundesliga,Bundes Manager Forår 2023,Denis Huseinbasic,FC Köln,M,3764000,0.095,0.4,0.6909090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Timo Horn,FC Köln,G,3465000,0.0,0.0,0.0,0.0
3. Bundesliga,Bundes Manager Forår 2023,Matthias Köbbing,FC Köln,G,2965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Julian Roloff,FC Köln,G,2965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Luca Kilian,FC Köln,F,2965000,0.0,0.0,0.1772727272727272,0.0
3. Bundesliga,Bundes Manager Forår 2023,Kristian Pedersen,FC Köln,F,2465000,0.0,0.0,0.0681818181818181,0.0
3. Bundesliga,Bundes Manager Forår 2023,Nikola Soldo,FC Köln,F,2457000,0.0,0.2857142857142857,0.2954545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Elias Bakatukanda,FC Köln,F,1990000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Rijad Smajic,FC Köln,F,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Georg Strauch,FC Köln,F,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Sargis Adamyan,FC Köln,M,3554000,0.0,0.0,0.6454545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jan Thielmann,FC Köln,M,3535000,0.0,0.0,0.5909090909090908,0.0
3. Bundesliga,Bundes Manager Forår 2023,Kingsley Schindler,FC Köln,M,2998000,0.0,0.0,0.6454545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Mathias Olesen,FC Köln,M,2584000,0.0,0.2857142857142857,0.509090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Dimitrios Limnios,FC Köln,M,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Joshua Schwirten,FC Köln,M,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Tim Lemperle,FC Köln,A,3062000,0.0,0.0,0.4954545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Davie Selke,FC Köln,A,3043000,0.0,0.1428571428571428,0.7454545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Sebastian Andersson,FC Köln,A,2965000,0.0,0.0,0.0,0.0
3. Bundesliga,Bundes Manager Forår 2023,Mark Uth,FC Köln,A,2965000,0.0,0.0,0.0409090909090909,0.0
3. Bundesliga,Bundes Manager Forår 2023,Florian Dietz,FC Köln,A,2965000,0.0,0.0,0.15,0.0
3. Bundesliga,Bundes Manager Forår 2023,Justin Diehl,FC Köln,A,2489000,0.0,0.0,0.1136363636363636,0.0
3. Bundesliga,Bundes Manager Forår 2023,Damion Downs,FC Köln,A,1995000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Maximilian Schmid,FC Köln,A,1965000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Mark Flekken,Freiburg,G,5784000,0.9799999999999999,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Matthias Ginter,Freiburg,F,5344000,0.95,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Christian Günter,Freiburg,F,4215000,0.95,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Vincenzo Grifo,Freiburg,M,8227000,0.95,0.4,0.7727272727272727,0.0
3. Bundesliga,Bundes Manager Forår 2023,Maximilian Eggestein,Freiburg,M,3556000,0.95,0.4,0.8727272727272726,0.0
3. Bundesliga,Bundes Manager Forår 2023,Nicolas Höfler,Freiburg,M,3505000,0.95,0.4,0.7727272727272727,0.0
3. Bundesliga,Bundes Manager Forår 2023,Michael Gregoritsch,Freiburg,A,6394000,0.95,0.4,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Lucas Höler,Freiburg,A,3585000,0.95,0.4,0.7772727272727271,0.0
3. Bundesliga,Bundes Manager Forår 2023,Ritsu Doan,Freiburg,M,5198000,0.9299999999999999,0.45,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Philipp Lienhart,Freiburg,F,4321000,0.855,0.4,0.8863636363636362,0.0
3. Bundesliga,Bundes Manager Forår 2023,Kiliann Sildillia,Freiburg,F,4468000,0.703,0.4,0.6454545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Lukas Kübler,Freiburg,F,4695000,0.247,0.4,0.6363636363636364,0.0
3. Bundesliga,Bundes Manager Forår 2023,Manuel Gulde,Freiburg,F,3501000,0.095,0.1428571428571428,0.4954545454545454,0.0
3. Bundesliga,Bundes Manager Forår 2023,Benjamin Uphoff,Freiburg,G,4965000,0.0,0.0,0.0,0.0
3. Bundesliga,Bundes Manager Forår 2023,Noah Atubolu,Freiburg,G,4465000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Kimberly Ezekwem,Freiburg,F,2465000,0.0,,,0.0
3. Bundesliga,Bundes Manager Forår 2023,Jonathan Schmid,Freiburg,F,2465000,0.0,0.0,0.0,0.0
3. Bundesliga,Bundes Manager Forår 2023,Daniel-Kofi Kyereh,Freiburg,M,3910000,0.0,0.2857142857142857,0.4636363636363635,0.0
3. Bundesliga,Bundes Manager Forår 2023,Yannik Keitel,Freiburg,M,3607000,0.0,0.1428571428571428,0.6045454545454545,0.0
3. Bundesliga,Bundes Manager Forår 2023,Roland Sallai,Freiburg,M,3561000,0.0,0.1428571428571428,0.4499999999999999,0.0
